TRACT	APN	ISSUEDATE	LOT	FOLDERNUMBER	OWNERNAME	CONTRACTOR	APPLICANT	JOBLOCATION	PERMITAPPROVALS	SUBCODE	SUBDESC	WORKCODE	WORKDESC	CENSUSCODE	PERMITVALUATION	REROOFVALUATION	SQFT	DWELLUNITS	FOLDERRSN	SWIMMINGPOOL	SEWER	ENTERPRISE	PERMITFLAG
		4/25/2001		2001-021369-000-00-BD	 	NONE	NONE	6504 HIRABAYASHI DR 	P	4054	Online Permits	30	Additions/Alterations		0	0	0	0	818161	N	N	N	NNNN
		4/25/2001		2001-021365-000-00-BD	 	NONE	NONE	670 LANFAIR DR 	P	4054	Online Permits	30	Additions/Alterations		0	0	0	0	818160	N	N	N	NNNN
		4/25/2001		2001-021370-000-00-BD	 	NONE	NONE	1244 GREENBRIAR AV 	P	4054	Online Permits	30	Additions/Alterations		0	0	0	0	818159	N	N	N	NNNN
		4/25/2001		2001-021376-000-00-BD	 	NONE	NONE	6570 BELBROOK CT 	B	4054	Online Permits	220	ReRoof		0	0	0	0	824091	N	N	N	NNNN
		4/25/2001		2001-021373-000-00-BD	 	NONE	NONE	835 CAPITOL AV  UNIT: 4 835 CAPITOL AV N Suite: 4	B	4054	Online Permits	220	ReRoof		0	0	0	0	824051	N	N	N	NNNN
		4/25/2001		2001-021372-000-00-BD	 	NONE	NONE	837 CAPITOL AV  UNIT: 1 837 CAPITOL AV N Suite: 1	B	4054	Online Permits	220	ReRoof		0	0	0	0	824050	N	N	N	NNNN
		4/25/2001		2001-021371-000-00-BD	 	NONE	NONE	3645 EL GRANDE DR 	B	4054	Online Permits	220	ReRoof		0	0	0	0	824048	N	N	N	NNNN
		4/25/2001		2001-021363-000-00-BD	 	NONE	NONE	1069 LANCER DR 	B	4054	Online Permits	220	ReRoof		0	0	0	0	824044	N	N	N	NNNN
0	00000000	4/25/2001	0	2001-055144-000-00-CI	 	 JOSE ZUNIGA	NONE	2855 STEVENS CREEK BL   (B)	B	4049	Retail	30	Additions/Alterations		0	0	0	0	824120	N	N	Y	NNNN
0		4/25/2001	0	2001-055168-000-00-CI	 	  	NONE	5353 ALMADEN EX  Bldg: E 37  (E) Bldg, E, Ste 37 TI 	E	4032	Store	30	Additions/Alterations		0	0	0	0	824694	N	N	Y	NNNN
3526	37219029	4/25/2001	1	2001-055159-000-00-RS	 	 JOSE ZUNIGA	NONE	1685 BROOKVALE DR   (B)	B	4030	Single Family	30	Additions/Alterations	434	0	0	0	0	825455	N	N	N	NNNN
0	00000000	4/25/2001	0	2001-055132-000-00-RS	 	  	NONE	3626 PLACE DE LOUIS    (B)	B	4030	Single Family	30	Additions/Alterations	434	0	0	0	0	824471	N	N	N	NNNN
0	00000000	4/25/2001	0	2001-055140-000-00-RS	 	  	NONE	3568 COUR DE CHARLES    (B)	B	4030	Single Family	30	Additions/Alterations	434	0	0	0	0	824465	N	N	N	NNNN
0	00000000	4/25/2001	0	2001-055160-000-00-RS	 	 JOSE ZUNIGA	NONE	190 MCCREERY AV   (BE)	BE	4030	Single Family	30	Additions/Alterations	434	0	0	0	0	824239	N	N	N	NNNN
3542	69211010	4/25/2001	60	2001-055097-000-00-RS	 	 JOSE ZUNIGA	NONE	240 BELDEN DR   (BP)	BP	4030	Single Family	30	Additions/Alterations	434	0	0	0	0	824238	N	N	N	NNNN
2890	49124076	4/25/2001	3	2001-055110-000-00-RS	 	 JOSE ZUNIGA	NONE	1665 SEMINOLE WY   (BEPM)	BPME	4030	Single Family	30	Additions/Alterations	434	0	0	0	0	824064	N	N	N	NNNN
0	48405059	4/25/2001	0	2001-055116-000-00-MF	 	  	NONE	191 CAPITOL AV   (B)	B	4020	Multi Family	220	ReRoof		0	0	0	0	801597	N	N	N	NNNN
0		4/25/2001	0	2001-055174-000-00-CI	 	  	NONE	855 EMBEDDED WY   (E)	E	4018	Manufacturing	30	Additions/Alterations		0	0	0	0	825749	N	N	Y	NNNN
0		4/25/2001	0	2001-055117-000-00-CI	 	  	NONE	5600 COTTLE RD  Bldg: 6  (E)	E	4018	Manufacturing	30	Additions/Alterations		0	0	0	0	792578	N	N	Y	NNNN
5109	47732127	4/26/2001	1	2001-055182-000-00-MF	 	  	NONE	1447 TAMI LEE DR   (P)	P	4000	Apartment/Condo	30	Additions/Alterations	434	0	0	0	0	824210	N	N	N	NNNN
0	24946053	4/26/2001	0	2001-055230-000-00-MF	 	 JOSE ZUNIGA	NONE	341 5TH ST   (P)	B	4000	Apartment/Condo	30	Additions/Alterations	434	0	0	0	0	824795	N	N	N	NNNN
0	67816011	4/26/2001	0	2001-055190-000-00-CI	 	 JOSE ZUNIGA	NONE	5350 HELLYER AV   (B)	B	4018	Manufacturing	30	Additions/Alterations		0	0	0	0	805308	N	N	Y	NNNN
0	48803002	4/26/2001	0	2001-055180-000-00-MF	 	  	NONE	2950 STORY RD   (B)	B	4020	Multi Family	30	Additions/Alterations	434	0	0	0	0	824121	N	N	N	NNNN
0	27733004	4/26/2001	0	2001-055226-000-00-MF	 	 BOVIS LEND LEASE INC 	 BOVIS LEND LEASE INC 	300 WINCHESTER BL  SANTANA ROW BLDG 13 (B 60%) STRUCTURAL STEEL	B	4021	Multiple Use	140	New Construction		0	0	0	0	813906	N	N	N	NNNN
		4/26/2001		2001-021394-000-00-BD	 	NONE	NONE	1436 GORDY DR 	P	4054	Online Permits	30	Additions/Alterations		0	0	0	0	824106	N	N	N	NNNN
		4/26/2001		2001-021393-000-00-BD	 	NONE	NONE	6207 VIA DE ADRIANNA  	P	4054	Online Permits	30	Additions/Alterations		0	0	0	0	824105	N	N	N	NNNN
		4/26/2001		2001-021391-000-00-BD	 	NONE	NONE	2177 EMORY ST 	E	4054	Online Permits	30	Additions/Alterations		0	0	0	0	824104	N	N	N	NNNN
		4/26/2001		2001-021390-000-00-BD	 	NONE	NONE	1386 SANTA FE DR 	P	4054	Online Permits	30	Additions/Alterations		0	0	0	0	824103	N	N	N	NNNN
		4/26/2001		2001-021389-000-00-BD	 	NONE	NONE	3245 VISTAMONT DR 	P	4054	Online Permits	30	Additions/Alterations		0	0	0	0	824102	N	N	N	NNNN
		4/26/2001		2001-021388-000-00-BD	 	NONE	NONE	1740 SUNDOWN LN 	P	4054	Online Permits	30	Additions/Alterations		0	0	0	0	818151	N	N	N	NNNN
		4/26/2001		2001-021387-000-00-BD	 	NONE	NONE	5246 HALIFAX DR 	P	4054	Online Permits	30	Additions/Alterations		0	0	0	0	818148	N	N	N	NNNN
		4/26/2001		2001-021392-000-00-BD	 	NONE	NONE	833 CAPITOL AV  UNIT: 1 833 CAPITOL AV N Suite: 1	B	4054	Online Permits	220	ReRoof		0	0	0	0	824213	N	N	N	NNNN
4924	37306033	4/26/2001	4	2001-055196-000-00-RS	 	ALL SEASONS PATIO ENCLOSURES   	NONE	6318 RAINBOW DR   (BE)	BE	4030	Single Family	30	Additions/Alterations	434	0	0	0	0	824124	N	N	N	NNNN
0	28423040	4/26/2001	0	2001-055215-000-00-CI	 	  	NONE	1550 BASCOM AV   (B)	B			30	Additions/Alterations		0	0	0	0	824712	N	N	Y	NNNN
0	673-08-037	4/26/2001	0	2001-055199-000-00-CI	 	  	NONE	2938 EVERDALE DR   (BE)	BE			30	Additions/Alterations		0	0	0	0	824411	N	N	Y	NNNN
0	00000000	4/26/2001	0	2001-055203-000-00-CI	 	  	NONE	1110 RINGWOOD CT   (B)	B			30	Additions/Alterations		0	0	0	0	824291	N	N	Y	NNNN
9311	28226005	4/26/2001	0	2001-055218-000-00-CI	 	 JOSE ZUNIGA	NONE	2043 SONADOR CM   (BE)	BE			30	Additions/Alterations		0	0	0	0	824287	N	N	Y	NNNN
0		4/26/2001	0	2001-055202-000-00-CI	 	  	NONE	100 SKYWAY DR   (E)	E			30	Additions/Alterations		0	0	0	0	824130	N	N	Y	NNNN
0	00000000	4/26/2001	0	2001-055205-000-00-CI	 	  	NONE	91 TASMAN DR   (BE)	BE			30	Additions/Alterations		0	0	0	0	824119	N	N	Y	NNNN
0	26410054	4/26/2001	0	2001-055213-000-00-CI	 	  	NONE	670 LINCOLN AV   (E)	E			30	Additions/Alterations		0	0	0	0	824096	N	N	Y	NNNN
0	27739011	4/26/2001	2	2001-055198-000-00-CI	 	  	NONE	560 WINCHESTER BL   (E)	E			30	Additions/Alterations		0	0	0	0	824089	N	N	Y	NNNN
4526	58621013	4/26/2001	85	2001-055188-000-00-RS	 	  	NONE	3206 VICTOR CT   (EPM)	PME			30	Additions/Alterations	434	0	0	0	0	824080	N	N	N	NNNN
2250	56716029	4/26/2001	66	2001-055185-000-00-RS	 	  	NONE	1714 PEONY LN   (P)	P			30	Additions/Alterations	434	0	0	0	0	824076	N	N	N	NNNN
0		4/26/2001	0	2001-055186-000-00-CI	 	  	NONE	2325 PARAGON DR   (E)	E			30	Additions/Alterations		0	0	0	0	824075	N	N	Y	NNNN
5528	59530030	4/26/2001	1	2001-055197-000-00-RS	 	  	NONE	3430 PINNACLE DR   (P)	P			30	Additions/Alterations	434	0	0	0	0	824074	N	N	N	NNNN
2220	48617005	4/26/2001	142	2001-055214-000-00-RS	 	 JOSE ZUNIGA	NONE	1437 PALMVIEW WY   (E)	E			30	Additions/Alterations	434	0	0	0	0	824073	N	N	N	NNNN
4523	70414024	4/26/2001	35	2001-055184-000-00-RS	 	 JOSE ZUNIGA	NONE	361 AKLAN CT   (EM)	ME			30	Additions/Alterations	434	0	0	0	0	824071	N	N	N	NNNN
4033	45923026	4/26/2001	8	2001-055220-000-00-RS	 	 JOSE ZUNIGA	NONE	805 BEND AV   (E)	E			30	Additions/Alterations	434	0	0	0	0	824070	N	N	N	NNNN
0	23728020	4/26/2001	0	2001-055179-000-00-CI	 	  	NONE	401 CHARCOT AV   (E)	E			30	Additions/Alterations		0	0	0	0	824069	N	N	Y	NNNN
0	09713083	4/26/2001	1	2001-055209-000-00-CI	 	 DAN 	NONE	81 DAGGETT DR   (B)	B			30	Additions/Alterations		0	0	0	0	824067	N	N	Y	NNNN
0		4/26/2001	0	2001-055177-000-00-RS	 	  	NONE	814 DOYLE RD   (P)	P			30	Additions/Alterations	434	0	0	0	0	819319	N	N	N	NNNN
0		4/26/2001	0	2001-055181-000-00-CI	 	  	NONE	1688 WILLOW ST   (P)	P			30	Additions/Alterations		0	0	0	0	819318	N	N	Y	NNNN
1040	30744055	4/26/2001	10	2001-055219-000-00-RS	 	SHEETS ENTERPRISE   	NONE	398 CLOVERDALE LN   (E)	E			30	Additions/Alterations	434	0	0	0	0	818141	N	N	N	NNNN
0	09713083	4/26/2001	1	2001-055212-000-00-CI	 	  	NONE	81 DAGGETT DR   (P)	P			30	Additions/Alterations		0	0	0	0	812094	N	N	Y	NNNN
1379	37804039	4/26/2001	32	2001-055221-000-00-RS	 	  	NONE	1082 HUNTINGDON DR   (P)	P			30	Additions/Alterations	434	0	0	0	0	812092	N	N	N	NNNN
0	24419012	4/26/2001	0	2001-055189-000-00-CI	 	CAL-AIR, INC.  HAROLD STENFORT	NONE	1945 LUNDY AV   (M)	M			30	Additions/Alterations		0	0	0	0	812091	N	N	Y	NNNN
2712	37311002	4/26/2001	71	2001-055210-000-00-RS	 	  	NONE	1471 LARKIN AV   (EPM)	PME			30	Additions/Alterations	434	0	0	0	0	812089	N	N	N	NNNN
0	455-11-048	4/26/2001	0	2001-055204-000-00-CI	 	  	NONE	3075 DOW DR   (B)	B			30	Additions/Alterations		0	0	0	0	809261	N	N	Y	NNNN
0	01503017	4/26/2001	0	2001-055225-000-00-CI	 	 JOSE ZUNIGA	NONE	1621 GOLD ST   (E)	E			30	Additions/Alterations		0	0	0	0	809163	N	N	Y	NNNN
		4/26/2001		2001-021386-000-00-BD	 	NONE	NONE	429 BOYNTON AV  UNIT: 3 429 BOYNTON AV  Suite: 3	P	4054	Online Permits	30	Additions/Alterations		0	0	0	0	824524	N	N	N	NNNN
		4/26/2001		2001-021402-000-00-BD	 	NONE	NONE	1690 FARRINGDON DR 	P	4054	Online Permits	30	Additions/Alterations		0	0	0	0	824223	N	N	N	NNNN
		4/26/2001		2001-021401-000-00-BD	 	NONE	NONE	2715 CRAMER CL 	P	4054	Online Permits	30	Additions/Alterations		0	0	0	0	824222	N	N	N	NNNN
		4/26/2001		2001-021400-000-00-BD	 	NONE	NONE	1502 FOLEY AV 	P	4054	Online Permits	30	Additions/Alterations		0	0	0	0	824221	N	N	N	NNNN
		4/26/2001		2001-021399-000-00-BD	 	NONE	NONE	3956 LUX CT 	P	4054	Online Permits	30	Additions/Alterations		0	0	0	0	824220	N	N	N	NNNN
		4/26/2001		2001-021398-000-00-BD	 	NONE	NONE	120 FORSUM CT 	P	4054	Online Permits	30	Additions/Alterations		0	0	0	0	824217	N	N	N	NNNN
		4/26/2001		2001-021397-000-00-BD	 	NONE	NONE	26 KEEBLE AV  26 KEEBLE AV S	P	4054	Online Permits	30	Additions/Alterations		0	0	0	0	824216	N	N	N	NNNN
		4/26/2001		2001-021396-000-00-BD	 	NONE	NONE	2997 KNIGHTS BRIDGE RD 	P	4054	Online Permits	30	Additions/Alterations		0	0	0	0	824215	N	N	N	NNNN
		4/26/2001		2001-021395-000-00-BD	 	NONE	NONE	1910 WATERLOO CT 	P	4054	Online Permits	30	Additions/Alterations		0	0	0	0	824214	N	N	N	NNNN
0	45905023	4/26/2001	0	2001-055222-000-00-CI	 	  	NONE	3220 PEARL AV   (B)	B			140	New Construction	328	0	0	0	0	818157	N	N	Y	NNNN
		4/26/2001		2001-054539-001-00-BD	 	NONE	NONE	991 WAINWRIGHT DR 	E						0	0	0	0	824871	N	N	N	NNNN
0		4/26/2001	0	2001-055216-000-00-CI	 	  	NONE	2152 PETTIGREW DR   (E)	E						0	0	0	0	824290	N	N	Y	NNNN
		4/26/2001		2001-068691-000-00-BD	 	NONE	NONE	1615 FOXWORTHY AV 	B						0	0	0	0	824263	N	N	N	NNNN
		4/26/2001		2001-070471-000-00-BD	 	NONE	NONE	6098 MONTEVERDE DR 	BPE						0	0	0	0	824261	N	N	N	NNNN
0	46739082	4/26/2001	0	2001-055228-001-00-RS	 	 JOSE ZUNIGA	NONE	320 15TH ST   (BEPM) add/alt 	BPME	4030	Single Family	30	Additions/Alterations	434	0	0	0	0	824078	N	N	N	NNNN
1705	44235002	4/26/2001	69	2001-055227-000-00-RS	 	 JOSE ZUNIGA	NONE	1871 ORANGE GROVE DR   (BEPM)	BPME	4030	Single Family	30	Additions/Alterations	434	0	0	0	0	824077	N	N	N	NNNN
0	00000000	4/26/2001	0	2001-055192-000-00-RS	 	  	NONE	2233 BELLINGTON CT  MASSA POOL/SPA (BEP)	BPE	4030	Single Family	140	New Construction	101	0	0	0	0	818152	N	N	N	NNNN
6078	47760022	4/26/2001	117	2001-055187-000-00-RS	 	  	NONE	1391 SUNNYCREST CL   (B)	B	4030	Single Family	220	ReRoof		0	0	0	0	824718	N	N	N	NNNN
4557	68951013	4/26/2001	8	2001-055176-000-00-RS	 	  	NONE	6344 SPONSON CT   (B)	B	4030	Single Family	220	ReRoof		0	0	0	0	824125	N	N	N	NNNN
0	28414042	4/26/2001	0	2001-055217-000-00-RS	 	  	NONE	1770 WILLOW ST   (B)	B	4030	Single Family	220	ReRoof		0	0	0	0	824079	N	N	N	NNNN
2589	56922085	4/26/2001	63	2001-055207-000-00-RS	 	  	NONE	5213 DENT AV   (B)	B	4030	Single Family	220	ReRoof		0	0	0	0	824068	N	N	N	NNNN
3670	47733029	4/26/2001	16	2001-055211-000-00-RS	 	  	NONE	1923 KINROSS WY   (B)	B	4030	Single Family	220	ReRoof		0	0	0	0	812090	N	N	N	NNNN
0	00000000	4/26/2001	0	2001-055194-000-00-CI	 	  	NONE	2855 STEVENS CREEK BL   (BEM)	BME	4049	Retail	30	Additions/Alterations		0	0	0	0	824383	N	N	Y	NNNN
0	00000000	4/26/2001	0	2001-055195-000-00-CI	 	 JOSE ZUNIGA	NONE	921 6TH ST  ADD/ALT - WAREHOUSE (B) 100%	B	4038	Warehouse/Storage	30	Additions/Alterations		0	0	0	0	824289	N	N	Y	NNNN
5710	67831095	4/26/2001	87	2001-055201-000-00-RS	 	  	NONE	481 CROSSLEES DR   (BEPM)	BPME	4030	Single Family	30	Additions/Alterations	434	0	0	0	0	824393	N	N	N	NNNN
443	41934023	4/26/2001	3	2001-055206-000-00-RS	 	 JOSE ZUNIGA	NONE	14897 HEATHER DR   (BEPM)	BPME	4030	Single Family	30	Additions/Alterations	434	0	0	0	0	824267	N	N	N	NNNN
1440	41906058	4/26/2001	17	2001-055200-000-00-RS	 	  	NONE	3167 TODD WY   (B)	B	4030	Single Family	30	Additions/Alterations	434	0	0	0	0	824126	N	N	N	NNNN
0		4/26/2001	0	2001-055183-000-00-CI	 	 JOSE ZUNIGA	NONE	2855 STEVENS CREEK BL   (PM)	PM	4027	Restaurant	30	Additions/Alterations		0	0	0	0	824388	N	N	Y	NNNN
0	69419018	4/26/2001	0	2001-055208-000-00-CI	 	  	NONE	878 BLOSSOM HILL RD   (P)	P	4027	Restaurant	30	Additions/Alterations		0	0	0	0	824264	N	N	Y	NNNN
0		4/26/2001	0	2001-055178-000-00-CI	 	 JOSE ZUNIGA	NONE	2855 STEVENS CREEK BL   (E)	E	4027	Restaurant	30	Additions/Alterations		0	0	0	0	824122	N	N	Y	NNNN
0	27733004	4/26/2001	0	2001-055229-000-00-CI	 	 BOVIS LEND LEASE INC 	NONE	300 WINCHESTER BL   (B)	B	4022	Office	140	New Construction	324	0	0	0	0	813907	N	N	Y	NNNN
	26410054	4/26/2001		2001-055191-000-00-CI	 	  	NONE	670 LINCOLN AV   (B)	B-Complete	4022	Office	140	New Construction	324	0	0	0	0	813900	N	N	Y	YNNN
	47218062	4/26/2001		2001-055224-000-00-CI	 	PRADO CONSTRUCTION   	PRADO CONSTRUCTION   	195 VIRGINIA ST  (B 100%) TI	B-Complete	4022	Office	270	Tenant Improvement		0	0	0	0	824118	N	N	Y	YNNN
0	67806008	4/26/2001	0	2001-055223-000-00-CI	 	  	NONE	300 ENZO DR   (PM)	PM	4018	Manufacturing	30	Additions/Alterations		0	0	0	0	812093	N	N	Y	NNNN
0	47725039	4/27/2001	0	2001-055272-000-00-CI	 	 JOSE ZUNIGA	NONE	240 LEO AV   (B)	B	4018	Manufacturing	30	Additions/Alterations		0	0	0	0	824247	N	N	Y	NNNN
0	00000000	4/27/2001	0	2001-055266-000-00-CI	 	  	NONE	2033 GATEWAY PL   (BE)	BE			30	Additions/Alterations		0	0	0	0	824466	N	N	Y	NNNN
0	09713083	4/27/2001	1	2001-055246-000-00-CI	 	  	NONE	2911 ZANKER RD   (E)	E			30	Additions/Alterations		0	0	0	0	824211	N	N	Y	NNNN
0	70602032	4/27/2001	0	2001-055270-000-00-CI	 	  	NONE	6640 VIA DEL ORO    (M)	M			30	Additions/Alterations		0	0	0	0	824209	N	N	Y	NNNN
5800	58306018	4/27/2001	27	2001-055241-000-00-RS	 	 JOSE ZUNIGA	NONE	1177 WILHELMINA WY   (P)	P			30	Additions/Alterations	434	0	0	0	0	824206	N	N	N	NNNN
		4/27/2001		2001-021412-000-00-BD	 	NONE	NONE	4346 MONTMORENCY CT 	B	4054	Online Permits	220	ReRoof		0	0	0	0	824280	N	N	N	NNNN
0	69412009	4/27/2001	2	2001-055263-000-00-CI	 	  	NONE	904 BLOSSOM HILL RD   (BEPM)	BPME	4049	Retail	30	Additions/Alterations		0	0	0	0	824251	N	N	Y	NNNN
0	46246026	4/27/2001	1	2001-055248-000-00-CI	 	FALK, D L CONSTRUCTION   	FALK, D L CONSTRUCTION   	179 BRANHAM LN  SAFEWAY (BE 100%) ADDITION/REMODEL	B-Complete, E-Complete	4032	Store	30	Additions/Alterations		0	0	9903	0	824390	N	N	Y	YNNY
0	24923033	4/27/2001	4	2001-055238-000-00-RS	 	NONE	 MARGARITO MEDINA	1031 EMPIRE ST   (BEPM)	BPME	4030	Single Family	30	Additions/Alterations	434	0	0	0	0	824863	N	N	N	NNNN
0	26116028	4/27/2001	0	2001-055236-000-00-RS	 	 JOSE ZUNIGA	NONE	1325 FREMONT ST   (B)	B	4030	Single Family	30	Additions/Alterations	434	0	0	0	0	824418	N	N	N	NNNN
4084	65918032	4/27/2001	89	2001-055261-000-00-RS	 	 JOSE ZUNIGA	Mr DO TRAN	2884 HAUGHTON DR  ADD/ALT (BPME) 100%	B-Complete, E-Complete, M-Complete, P-Complete	4030	Single Family	30	Additions/Alterations	434	0	0	0	0	824269	N	N	N	YYYY
3008	59518017	4/27/2001	12	2001-055240-000-00-RS	 	  	NONE	3458 MORGAN PL   (P)	P			30	Additions/Alterations	434	0	0	0	0	824275	N	N	N	NNNN
0	45510026	4/27/2001	0	2001-055251-000-00-CI	 	  	NONE	545 HILLSDALE AV   (B)	B			30	Additions/Alterations		0	0	0	0	824272	N	N	Y	NNNN
4812	57739046	4/27/2001	46	2001-055267-000-00-RS	 	  	NONE	6038 BURNBANK PL   (E)	E			30	Additions/Alterations	434	0	0	0	0	824254	N	N	N	NNNN
5555	69438004	4/27/2001	3	2001-055249-000-00-RS	 	  	NONE	750 RIELLY CT   (E)	E			30	Additions/Alterations	434	0	0	0	0	824253	N	N	N	NNNN
2272	52748013	4/27/2001	45	2001-055265-000-00-RS	 	  	NONE	1879 ANNE WY   (E)	E			30	Additions/Alterations	434	0	0	0	0	824252	N	N	N	NNNN
0		4/27/2001	0	2001-055247-000-00-CI	 	  	NONE	2049 LINCOLN AV   (E)	E			30	Additions/Alterations		0	0	0	0	824246	N	N	Y	NNNN
0	46703062	4/27/2001	0	2001-055271-000-00-RS	 	 JOSE ZUNIGA	NONE	249 12TH ST   (E)	E			30	Additions/Alterations	434	0	0	0	0	824212	N	N	N	NNNN
15	42933030	4/27/2001	18	2001-055268-000-00-RS	 	  	NONE	1255 PINE AV   (B)	B	4030	Single Family	30	Additions/Alterations	434	0	0	0	0	824259	N	N	N	NNNN
5851	46446004	4/27/2001	38	2001-055235-000-00-RS	 	  	NONE	5580 SHADOWCREST WY   (BP)	BP	4030	Single Family	30	Additions/Alterations	434	0	0	0	0	824250	N	N	N	NNNN
0	43912037	4/27/2001	37	2001-055244-000-00-RS	 	  	NONE	1197 LAURIE AV   (BEPM)	BPME	4030	Single Family	30	Additions/Alterations	434	0	0	0	0	824244	N	N	N	NNNN
2111	38105116	4/27/2001	25	2001-055245-000-00-RS	 	  	NONE	5083 COUNTRY LN   (BEP)	BPE	4030	Single Family	30	Additions/Alterations	434	0	0	0	0	824242	N	N	N	NNNN
3686	47736004	4/27/2001	67	2001-055233-000-00-RS	 	  	NONE	1125 GLENFINNAN DR   (B)	B	4030	Single Family	30	Additions/Alterations	434	0	0	0	0	818145	N	N	N	NNNN
8991	68003015	4/27/2001	214	2001-055269-000-00-RS	 	 JOSE ZUNIGA	NONE	5512 STONEY CREEK PL  TABATABAI (BEP)	BPE	4030	Single Family	140	New Construction	101	0	0	0	0	824255	N	N	N	NNNN
8991	68065015	4/27/2001	197	2001-055256-000-00-RS	 	  	NONE	5551 STONEY CREEK PL  LE POOL (BEP)	BPE	4030	Single Family	140	New Construction	101	0	0	0	0	824249	N	N	N	NNNN
0	46733084	4/27/2001	0	2001-055232-000-00-RS	 	 JOSE ZUNIGA	NONE	1170 SANTA CLARA ST   (B)	B	4030	Single Family	220	ReRoof		0	0	0	0	825150	N	N	N	NNNN
0	26138056	4/27/2001	0	2001-055255-000-00-CI	 	  	NONE	226 MCEVOY ST   (B)	B			30	Additions/Alterations		0	0	0	0	818142	N	N	Y	NNNN
0	00000000	4/27/2001	0	2001-055252-000-00-CI	 	  	NONE	3720 1ST ST  FLOWERS JUST BECAUSE (BEM)	BME			30	Additions/Alterations		0	0	0	0	815615	N	N	Y	NNNN
		4/27/2001		2001-060592-000-00-BD	 	NONE	NONE	3546 CEDAR FLAT CT 	BPME						0	0	0	0	824218	N	N	N	NNNN
6060	65232056	4/27/2001	235	2001-055260-000-00-RS	 	 JOSE ZUNIGA	NONE	3651 NORWOOD AV   (BEPM)	BPME						0	0	0	0	818143	N	N	N	NNNN
		4/27/2001		2001-021411-000-00-BD	 	NONE	NONE	1588 BALLANTREE WY 	P	4054	Online Permits	30	Additions/Alterations		0	0	0	0	824279	N	N	N	NNNN
		4/27/2001		2001-021410-000-00-BD	 	NONE	NONE	7264 VIA VISTA  	P	4054	Online Permits	30	Additions/Alterations		0	0	0	0	824231	N	N	N	NNNN
		4/27/2001		2001-021408-000-00-BD	 	NONE	NONE	1778 ELLEN AV 	E	4054	Online Permits	30	Additions/Alterations		0	0	0	0	824230	N	N	N	NNNN
		4/27/2001		2001-021409-000-00-BD	 	NONE	NONE	1992 HICKS AV 	P	4054	Online Permits	30	Additions/Alterations		0	0	0	0	824229	N	N	N	NNNN
		4/27/2001		2001-021407-000-00-BD	 	NONE	NONE	4677 MIA CL 	P	4054	Online Permits	30	Additions/Alterations		0	0	0	0	824228	N	N	N	NNNN
		4/27/2001		2001-021406-000-00-BD	 	NONE	NONE	371 GRANDPARK CL 	P	4054	Online Permits	30	Additions/Alterations		0	0	0	0	824227	N	N	N	NNNN
		4/27/2001		2001-021405-000-00-BD	 	NONE	NONE	3101 KENLAND DR 	P	4054	Online Permits	30	Additions/Alterations		0	0	0	0	824226	N	N	N	NNNN
0		4/27/2001	0	2001-055258-000-00-CI	 	  	NONE	2980 CAPITOL EX   (PM)	PM			140	New Construction	328	0	0	0	0	824258	N	N	Y	NNNN
		4/27/2001		2001-071972-000-00-BD	 	NONE	NONE	5236 SNOW DR 	B						0	0	0	0	824219	N	N	N	NNNN
		4/27/2001		2001-021404-000-00-BD	 	NONE	NONE	3107 SYLVAN DR 	P	4054	Online Permits	30	Additions/Alterations		0	0	0	0	824225	N	N	N	NNNN
		4/27/2001		2001-021403-000-00-BD	 	NONE	NONE	5340 AREZZO DR 	P	4054	Online Permits	30	Additions/Alterations		0	0	0	0	824224	N	N	N	NNNN
0	46716052	4/27/2001	0	2001-055262-000-00-RS	 	  	NONE	170 11TH ST   (B)	B	4030	Single Family	30	Additions/Alterations	434	0	0	0	0	824278	N	N	N	NNNN
728	27451041	4/27/2001	64	2001-055239-000-00-RS	 	 JOSE ZUNIGA	NONE	2326 KENWOOD AV   (BEPM)	BPME	4030	Single Family	30	Additions/Alterations	434	0	0	0	0	824277	N	N	N	NNNN
4372	68725042	4/27/2001	26	2001-055243-000-00-RS	 	KITCHENWORKS INC/DBE HW/RBA   	NONE	5607 NEW CT   (B)	B	4030	Single Family	30	Additions/Alterations	434	0	0	0	0	824274	N	N	N	NNNN
0	25948027	4/27/2001	25	2001-055264-000-00-RS	 	 JOSE ZUNIGA	NONE	155 GIFFORD AV   (BE)	BE	4030	Single Family	30	Additions/Alterations	434	0	0	0	0	824273	N	N	N	NNNN
0	26129045	4/27/2001	0	2001-055257-000-00-RS	 	 JOSE ZUNIGA	NONE	1035 GARLAND AV   (B)	B	4030	Single Family	30	Additions/Alterations	434	0	0	0	0	824271	N	N	N	NNNN
5849	42132025	4/27/2001	107	2001-055231-000-00-RS	 	  	NONE	4190 HAVEN CT   (B)	B	4030	Single Family	30	Additions/Alterations	434	0	0	0	0	824270	N	N	N	NNNN
3621	56932040	4/27/2001	127	2001-055259-000-00-RS	 	  	NONE	1280 LANSING AV   (B)	B	4030	Single Family	220	ReRoof		0	0	0	0	824276	N	N	N	NNNN
480	42927066	4/27/2001	10	2001-055250-000-00-RS	 	 JOSE ZUNIGA	NONE	1167 DEAN AV   (B)	B	4030	Single Family	220	ReRoof		0	0	0	0	824260	N	N	N	NNNN
5047	67319062	4/27/2001	50	2001-055242-000-00-RS	 	  	NONE	3048 FENWICK WY   (B)	B	4030	Single Family	220	ReRoof		0	0	0	0	824257	N	N	N	NNNN
